benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,129,12.900,hda,62.536829,62.536829,10,1.827785,0.015038
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,129,12.900,policy2,67.936260,67.936260,10,1.827785,0.015038
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,129,12.900,policy3,61.621674,61.621674,10,1.827785,0.015038
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,130,13.000,kubernetes-default,79.315350,79.315350,10,1.827785,0.014497
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,130,13.000,cga,73.936038,73.936038,10,1.827785,0.014497
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,130,13.000,hda,69.353761,69.353761,10,1.827785,0.014497
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,130,13.000,policy2,74.579552,74.579552,10,1.827785,0.014497
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,130,13.000,policy3,73.370290,73.370290,10,1.827785,0.014497
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,131,13.100,kubernetes-default,88.209870,88.209870,9,1.827785,0.013635
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,131,13.100,cga,86.236238,86.236238,9,1.827785,0.013635
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,131,13.100,hda,80.526167,80.526167,9,1.827785,0.013635
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,131,13.100,policy2,78.336142,78.336142,9,1.827785,0.013635
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,131,13.100,policy3,82.244911,82.244911,9,1.827785,0.013635
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,132,13.200,kubernetes-default,69.272248,69.272248,9,1.827785,0.013305
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,132,13.200,cga,61.324697,61.324697,9,1.827785,0.013305
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,132,13.200,hda,63.486433,63.486433,9,1.827785,0.013305
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,132,13.200,policy2,64.538015,64.538015,9,1.827785,0.013305
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,132,13.200,policy3,60.634801,60.634801,9,1.827785,0.013305
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,133,13.300,kubernetes-default,76.924228,76.924228,9,1.827785,0.013225
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,133,13.300,cga,78.450937,78.450937,9,1.827785,0.013225
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,133,13.300,hda,69.365780,69.365780,9,1.827785,0.013225
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,133,13.300,policy2,73.186512,73.186512,9,1.827785,0.013225
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,133,13.300,policy3,72.287591,72.287591,9,1.827785,0.013225
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,134,13.400,kubernetes-default,73.705128,73.705128,9,1.827785,0.039604
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,134,13.400,cga,65.872094,65.872094,9,1.827785,0.039604
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,134,13.400,hda,68.615985,68.615985,9,1.827785,0.039604
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,134,13.400,policy2,70.106406,70.106406,9,1.827785,0.039604
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,134,13.400,policy3,70.729649,70.729649,9,1.827785,0.039604
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,135,13.500,kubernetes-default,80.330725,80.330725,9,1.827785,0.014617
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,135,13.500,cga,72.369332,72.369332,9,1.827785,0.014617
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,135,13.500,hda,72.262847,72.262847,9,1.827785,0.014617
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,135,13.500,policy2,74.498789,74.498789,9,1.827785,0.014617
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,135,13.500,policy3,65.486966,65.486966,9,1.827785,0.014617
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,136,13.600,kubernetes-default,88.928465,88.928465,9,1.827785,0.015329
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,136,13.600,cga,81.480899,81.480899,9,1.827785,0.015329
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,136,13.600,hda,84.670682,84.670682,9,1.827785,0.015329
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,136,13.600,policy2,83.065101,83.065101,9,1.827785,0.015329
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,136,13.600,policy3,77.371600,77.371600,9,1.827785,0.015329
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,137,13.700,kubernetes-default,125.567487,125.567487,9,1.827785,0.016901
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,137,13.700,cga,111.039676,111.039676,9,1.827785,0.016901
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,137,13.700,hda,113.212078,113.212078,9,1.827785,0.016901
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,137,13.700,policy2,112.199688,112.199688,9,1.827785,0.016901
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,137,13.700,policy3,112.998229,112.998229,9,1.827785,0.016901
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,138,13.800,kubernetes-default,108.657492,108.657492,9,1.827785,0.013957
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,138,13.800,cga,106.005772,106.005772,9,1.827785,0.013957
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,138,13.800,hda,103.198397,103.198397,9,1.827785,0.013957
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,138,13.800,policy2,102.163576,102.163576,9,1.827785,0.013957
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,138,13.800,policy3,102.277240,102.277240,9,1.827785,0.013957
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,139,13.900,kubernetes-default,120.388260,120.388260,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,139,13.900,cga,108.381261,108.381261,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,139,13.900,hda,103.944250,103.944250,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,139,13.900,policy2,108.769629,108.769629,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,139,13.900,policy3,106.243362,106.243362,9,1.827785,0.017173
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,140,14.000,kubernetes-default,114.988410,114.988410,8,1.827785,0.017473
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,140,14.000,cga,107.268689,107.268689,8,1.827785,0.017473
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,140,14.000,hda,102.567304,102.567304,8,1.827785,0.017473
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,140,14.000,policy2,108.199175,108.199175,8,1.827785,0.017473
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,140,14.000,policy3,104.214462,104.214462,8,1.827785,0.017473
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,141,14.100,kubernetes-default,124.033885,124.033885,9,1.827785,0.020809
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,141,14.100,cga,112.929130,112.929130,9,1.827785,0.020809
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,141,14.100,hda,108.300140,108.300140,9,1.827785,0.020809
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,141,14.100,policy2,109.692626,109.692626,9,1.827785,0.020809
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,141,14.100,policy3,105.371729,105.371729,9,1.827785,0.020809
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,142,14.200,kubernetes-default,95.045702,95.045702,9,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,142,14.200,cga,86.510990,86.510990,9,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,142,14.200,hda,84.347297,84.347297,9,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,142,14.200,policy2,83.489259,83.489259,9,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,142,14.200,policy3,82.810257,82.810257,9,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,143,14.300,kubernetes-default,88.240751,88.240751,10,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,143,14.300,cga,79.058670,79.058670,10,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,143,14.300,hda,75.643109,75.643109,10,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,143,14.300,policy2,78.565672,78.565672,10,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,143,14.300,policy3,79.319625,79.319625,10,1.827785,0.013695
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,144,14.400,kubernetes-default,80.111631,80.111631,9,1.827785,0.017123
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,144,14.400,cga,77.797940,77.797940,9,1.827785,0.017123
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,144,14.400,hda,76.607826,76.607826,9,1.827785,0.017123
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,144,14.400,policy2,72.715845,72.715845,9,1.827785,0.017123
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,144,14.400,policy3,77.824403,77.824403,9,1.827785,0.017123
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,145,14.500,kubernetes-default,87.544831,87.544831,9,1.827785,0.013616
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,145,14.500,cga,71.386333,71.386333,9,1.827785,0.013616
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,145,14.500,hda,69.440056,69.440056,9,1.827785,0.013616
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,145,14.500,policy2,72.135726,72.135726,9,1.827785,0.013616
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,145,14.500,policy3,73.894213,73.894213,9,1.827785,0.013616
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,146,14.600,kubernetes-default,77.965368,77.965368,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,146,14.600,cga,76.152660,76.152660,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,146,14.600,hda,69.401377,69.401377,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,146,14.600,policy2,75.352615,75.352615,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,146,14.600,policy3,71.323264,71.323264,9,1.827785,0.013395
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,147,14.700,kubernetes-default,83.178534,83.178534,10,1.827785,0.040205
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,147,14.700,cga,75.391565,75.391565,10,1.827785,0.040205
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,147,14.700,hda,77.678417,77.678417,10,1.827785,0.040205
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,147,14.700,policy2,77.336405,77.336405,10,1.827785,0.040205
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,147,14.700,policy3,79.237939,79.237939,10,1.827785,0.040205
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,148,14.800,kubernetes-default,80.181151,80.181151,10,1.827785,0.028453
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,148,14.800,cga,72.406507,72.406507,10,1.827785,0.028453
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,148,14.800,hda,75.268915,75.268915,10,1.827785,0.028453
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,148,14.800,policy2,74.704686,74.704686,10,1.827785,0.028453
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,148,14.800,policy3,70.511148,70.511148,10,1.827785,0.028453
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,149,14.900,kubernetes-default,137.119752,137.119752,8,1.827785,0.014967
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,149,14.900,cga,129.279686,129.279686,8,1.827785,0.014967
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,149,14.900,hda,126.254189,126.254189,8,1.827785,0.014967
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,149,14.900,policy2,129.465836,129.465836,8,1.827785,0.014967
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,149,14.900,policy3,123.274016,123.274016,8,1.827785,0.014967
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,150,15.000,kubernetes-default,125.842080,125.842080,9,1.827785,0.013926
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,150,15.000,cga,121.951497,121.951497,9,1.827785,0.013926
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,150,15.000,hda,119.395873,119.395873,9,1.827785,0.013926
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,150,15.000,policy2,123.493679,123.493679,9,1.827785,0.013926
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,150,15.000,policy3,117.333234,117.333234,9,1.827785,0.013926
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,151,15.100,kubernetes-default,124.986229,124.986229,8,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,151,15.100,cga,122.308918,122.308918,8,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,151,15.100,hda,113.920772,113.920772,8,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,151,15.100,policy2,111.529891,111.529891,8,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,151,15.100,policy3,118.225693,118.225693,8,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,152,15.200,kubernetes-default,131.399536,131.399536,8,1.827785,0.015739
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,152,15.200,cga,116.342074,116.342074,8,1.827785,0.015739
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,152,15.200,hda,108.883459,108.883459,8,1.827785,0.015739
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,152,15.200,policy2,116.520845,116.520845,8,1.827785,0.015739
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,152,15.200,policy3,116.922542,116.922542,8,1.827785,0.015739
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,153,15.300,kubernetes-default,129.361977,129.361977,9,1.827785,0.014687
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,153,15.300,cga,119.805739,119.805739,9,1.827785,0.014687
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,153,15.300,hda,117.337542,117.337542,9,1.827785,0.014687
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,153,15.300,policy2,119.471153,119.471153,9,1.827785,0.014687
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,153,15.300,policy3,116.809101,116.809101,9,1.827785,0.014687
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,154,15.400,kubernetes-default,124.761744,124.761744,8,1.827785,0.017113
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,154,15.400,cga,122.801383,122.801383,8,1.827785,0.017113
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,154,15.400,hda,116.163748,116.163748,8,1.827785,0.017113
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,154,15.400,policy2,115.582546,115.582546,8,1.827785,0.017113
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,154,15.400,policy3,111.599899,111.599899,8,1.827785,0.017113
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,155,15.500,kubernetes-default,122.245516,122.245516,8,1.827785,0.013475
